+--------+-------+----------+
| run    | cmsls | prescidx |
| 203834 | 1     | 5        |
| 203835 | 1     | 5        |
| 203835 | 318   | 6        |
| 203836 | 1     | 6        |
| 203836 | 23    | 8        |
| 203853 | 1     | 3        |
| 203853 | 122   | 4        |
| 203894 | 1     | 3        |
| 203894 | 86    | 4        |
| 203894 | 485   | 5        |
| 203909 | 1     | 8        |
| 203909 | 3     | 3        |
| 203909 | 192   | 4        |
| 203912 | 1     | 4        |
| 203912 | 382   | 5        |
| 203980 | 1     | 4        |
| 203981 | 1     | 4        |
| 203985 | 1     | 4        |
| 203986 | 1     | 4        |
| 203987 | 1     | 4        |
| 203987 | 310   | 5        |
| 203991 | 1     | 5        |
| 203992 | 1     | 5        |
| 203994 | 1     | 5        |
| 204100 | 1     | 3        |
| 204100 | 144   | 4        |
| 204101 | 1     | 4        |
| 204113 | 1     | 3        |
| 204113 | 183   | 4        |
| 204114 | 1     | 4        |
| 204114 | 259   | 5        |
| 204238 | 1     | 3        |
| 204238 | 38    | 4        |
| 204250 | 1     | 3        |
| 204250 | 104   | 4        |
| 204484 | 1     | 3        |
| 204506 | 1     | 3        |
| 204506 | 70    | 4        |
| 204511 | 1     | 4        |
| 204541 | 1     | 8        |
| 204541 | 4     | 3        |
| 204541 | 83    | 4        |
| 204544 | 1     | 4        |
| 204545 | 1     | 4        |
| 204545 | 94    | 5        |
| 204550 | 1     | 5        |
| 204551 | 1     | 5        |
| 204552 | 1     | 5        |
| 204553 | 1     | 5        |
| 204554 | 1     | 5        |
| 204555 | 1     | 5        |
| 204563 | 1     | 8        |
| 204563 | 3     | 3        |
| 204563 | 94    | 4        |
| 204564 | 1     | 4        |
| 204564 | 436   | 5        |
| 204565 | 1     | 5        |
| 204566 | 1     | 5        |
| 204567 | 1     | 5        |
| 204576 | 1     | 3        |
| 204576 | 87    | 4        |
| 204577 | 1     | 4        |
| 204577 | 633   | 5        |
| 204599 | 1     | 8        |
| 204599 | 3     | 3        |
| 204599 | 143   | 4        |
| 204600 | 1     | 4        |
| 204601 | 1     | 4        |
| 204601 | 488   | 5        |
| 204792 | 1     | 3        |
| 204792 | 5     | 8        |
| 204795 | 1     | 8        |
| 204795 | 90    | 3        |
| 204797 | 1     | 3        |
| 204798 | 1     | 3        |
| 204799 | 1     | 3        |
| 204800 | 1     | 3        |
| 204803 | 1     | 3        |
| 204809 | 1     | 3        |
| 204812 | 1     | 3        |
| 204900 | 1     | 1        |
| 204900 | 22    | 0        |
| 205086 | 1     | 8        |
| 205086 | 4     | 3        |
| 205086 | 57    | 6        |
| 205111 | 1     | 8        |
| 205111 | 4     | 3        |
| 205111 | 89    | 4        |
| 205111 | 92    | 3        |
| 205111 | 114   | 4        |
| 205158 | 1     | 8        |
| 205158 | 3     | 3        |
| 205158 | 102   | 4        |
| 205193 | 1     | 8        |
| 205193 | 4     | 3        |
| 205193 | 61    | 4        |
| 205193 | 65    | 3        |
| 205193 | 100   | 4        |
| 205193 | 805   | 5        |
| 205214 | 1     | 5        |
| 205215 | 1     | 5        |
| 205217 | 1     | 5        |
| 205233 | 1     | 8        |
| 205233 | 5     | 3        |
| 205235 | 1     | 3        |
| 205236 | 1     | 3        |
| 205236 | 3     | 4        |
| 205237 | 1     | 4        |
| 205238 | 1     | 4        |
| 205238 | 164   | 5        |
| 205303 | 1     | 3        |
| 205303 | 38    | 4        |
| 205310 | 1     | 3        |
| 205310 | 75    | 4        |
| 205311 | 1     | 4        |
| 205311 | 168   | 5        |
| 205339 | 1     | 3        |
| 205339 | 75    | 4        |
| 205344 | 1     | 4        |
| 205344 | 377   | 5        |
| 205515 | 1     | 3        |
| 205515 | 84    | 4        |
| 205519 | 1     | 4        |
| 205519 | 281   | 5        |
| 205526 | 1     | 5        |
| 205595 | 1     | 3        |
| 205598 | 1     | 3        |
| 205599 | 1     | 3        |
| 205600 | 1     | 3        |
| 205600 | 42    | 4        |
| 205604 | 1     | 4        |
| 205605 | 1     | 4        |
| 205611 | 1     | 4        |
| 205614 | 1     | 4        |
| 205617 | 1     | 4        |
| 205617 | 169   | 5        |
| 205618 | 1     | 5        |
| 205620 | 1     | 5        |
| 205627 | 1     | 5        |
| 205627 | 123   | 6        |
| 205666 | 1     | 3        |
| 205666 | 99    | 4        |
| 205667 | 1     | 4        |
| 205667 | 202   | 5        |
| 205683 | 1     | 3        |
| 205683 | 76    | 4        |
| 205690 | 1     | 4        |
| 205694 | 1     | 4        |
| 205694 | 94    | 5        |
| 205718 | 1     | 3        |
| 205718 | 168   | 4        |
| 205718 | 703   | 5        |
| 205774 | 1     | 3        |
| 205774 | 10    | 4        |
| 205777 | 1     | 4        |
| 205781 | 1     | 4        |
| 205826 | 1     | 3        |
| 205826 | 85    | 4        |
| 205833 | 1     | 8        |
| 205833 | 5     | 3        |
| 205833 | 168   | 4        |
| 205834 | 1     | 4        |
| 205908 | 1     | 3        |
| 205921 | 1     | 3        |
| 205921 | 25    | 4        |
| 205937 | 1     | 8        |
| 205941 | 1     | 2        |
| 205941 | 31    | 0        |
| 205943 | 1     | 0        |
| 205945 | 1     | 0        |
| 205945 | 2     | 1        |
| 205945 | 6     | 0        |
| 205948 | 1     | 0        |
| 205950 | 1     | 0        |
| 205956 | 1     | 0        |
| 206007 | 1     | 2        |
| 206008 | 1     | 2        |
| 206027 | 1     | 2        |
| 206027 | 196   | 0        |
| 206029 | 1     | 0        |
| 206030 | 1     | 0        |
| 206066 | 1     | 8        |
| 206066 | 6     | 3        |
| 206066 | 134   | 4        |
| 206088 | 1     | 3        |
| 206088 | 93    | 4        |
| 206098 | 1     | 3        |
| 206102 | 1     | 3        |
| 206102 | 60    | 4        |
| 206102 | 64    | 3        |
| 206102 | 83    | 4        |
| 206187 | 1     | 3        |
| 206187 | 201   | 4        |
| 206188 | 1     | 4        |
| 206199 | 1     | 3        |
| 206199 | 6     | 4        |
| 206207 | 1     | 8        |
| 206207 | 3     | 3        |
| 206207 | 148   | 4        |
| 206208 | 1     | 4        |
| 206208 | 231   | 5        |
| 206210 | 1     | 5        |
| 206210 | 486   | 6        |
| 206243 | 1     | 8        |
| 206243 | 3     | 3        |
| 206243 | 165   | 4        |
| 206243 | 909   | 5        |
| 206245 | 1     | 5        |
| 206246 | 1     | 5        |
| 206251 | 1     | 1        |
| 206251 | 13    | 0        |
| 206257 | 1     | 6        |
| 206258 | 1     | 6        |
| 206297 | 1     | 8        |
| 206297 | 4     | 3        |
| 206301 | 1     | 3        |
| 206302 | 1     | 3        |
| 206302 | 35    | 4        |
| 206303 | 1     | 4        |
| 206304 | 1     | 4        |
| 206331 | 1     | 3        |
| 206331 | 187   | 4        |
| 206389 | 1     | 8        |
| 206389 | 4     | 3        |
| 206389 | 124   | 4        |
| 206390 | 1     | 4        |
| 206391 | 1     | 4        |
| 206401 | 1     | 3        |
| 206401 | 181   | 4        |
| 206446 | 1     | 8        |
| 206446 | 5     | 3        |
| 206446 | 147   | 4        |
| 206446 | 967   | 5        |
| 206448 | 1     | 5        |
| 206466 | 1     | 3        |
| 206466 | 79    | 4        |
| 206476 | 1     | 3        |
| 206477 | 1     | 3        |
| 206477 | 6     | 4        |
| 206478 | 1     | 4        |
| 206484 | 1     | 8        |
| 206484 | 4     | 3        |
| 206484 | 224   | 4        |
| 206512 | 1     | 8        |
| 206512 | 2     | 3        |
| 206512 | 96    | 4        |
| 206512 | 883   | 5        |
| 206513 | 1     | 5        |
| 206539 | 1     | 3        |
| 206540 | 1     | 3        |
| 206541 | 1     | 3        |
| 206542 | 1     | 3        |
| 206542 | 12    | 4        |
| 206542 | 17    | 3        |
| 206542 | 40    | 4        |
| 206550 | 1     | 3        |
| 206550 | 76    | 4        |
| 206572 | 1     | 3        |
| 206572 | 39    | 4        |
| 206572 | 40    | 3        |
| 206573 | 1     | 4        |
| 206574 | 1     | 4        |
| 206575 | 1     | 4        |
| 206594 | 1     | 3        |
| 206594 | 108   | 4        |
| 206595 | 1     | 4        |
| 206596 | 1     | 4        |
| 206596 | 324   | 5        |
| 206598 | 1     | 5        |
| 206605 | 1     | 5        |
| 206744 | 1     | 3        |
| 206744 | 51    | 4        |
| 206745 | 1     | 4        |
| 206745 | 349   | 5        |
| 206745 | 1965  | 6        |
| 206859 | 1     | 8        |
| 206859 | 3     | 3        |
| 206859 | 162   | 4        |
| 206866 | 1     | 4        |
| 206866 | 216   | 5        |
| 206867 | 1     | 5        |
| 206868 | 1     | 5        |
| 206869 | 1     | 5        |
| 206897 | 1     | 3        |
| 206897 | 29    | 4        |
| 206901 | 1     | 4        |
| 206906 | 1     | 4        |
| 206939 | 1     | 8        |
| 206939 | 4     | 3        |
| 206939 | 34    | 4        |
| 206940 | 1     | 4        |
| 206940 | 596   | 5        |
| 207099 | 1     | 3        |
| 207099 | 150   | 4        |
| 207099 | 923   | 5        |
| 207100 | 1     | 5        |
| 207214 | 1     | 8        |
| 207214 | 14    | 3        |
| 207214 | 151   | 4        |
| 207217 | 1     | 4        |
| 207219 | 1     | 4        |
| 207219 | 4     | 5        |
| 207220 | 1     | 5        |
| 207221 | 1     | 5        |
| 207222 | 1     | 5        |
| 207231 | 1     | 3        |
| 207231 | 181   | 4        |
| 207231 | 985   | 5        |
| 207233 | 1     | 5        |
| 207269 | 1     | 8        |
| 207269 | 4     | 3        |
| 207269 | 88    | 4        |
| 207273 | 1     | 4        |
| 207273 | 310   | 5        |
| 207279 | 1     | 3        |
| 207279 | 69    | 4        |
| 207279 | 902   | 5        |
| 207299 | 1     | 5        |
| 207316 | 1     | 5        |
| 207320 | 1     | 5        |
| 207328 | 1     | 7        |
| 207371 | 1     | 3        |
| 207371 | 72    | 4        |
| 207372 | 1     | 4        |
| 207397 | 1     | 3        |
| 207397 | 29    | 4        |
| 207397 | 32    | 3        |
| 207397 | 60    | 4        |
| 207398 | 1     | 4        |
| 207454 | 1     | 3        |
| 207454 | 138   | 4        |
| 207454 | 982   | 5        |
| 207468 | 1     | 3        |
| 207468 | 77    | 4        |
| 207469 | 1     | 3        |
| 207477 | 1     | 3        |
| 207477 | 178   | 4        |
| 207487 | 1     | 3        |
| 207487 | 26    | 8        |
| 207487 | 35    | 3        |
| 207487 | 144   | 4        |
| 207488 | 1     | 4        |
| 207490 | 1     | 4        |
| 207490 | 38    | 5        |
| 207491 | 1     | 5        |
| 207492 | 1     | 5        |
| 207515 | 1     | 8        |
| 207515 | 3     | 3        |
| 207515 | 213   | 4        |
| 207515 | 1072  | 5        |
| 207517 | 1     | 5        |
| 207518 | 1     | 5        |
| 207714 | 1     | 8        |
| 207714 | 4     | 3        |
| 207714 | 71    | 7        |
| 207779 | 1     | 7        |
| 207788 | 1     | 7        |
| 207789 | 1     | 7        |
| 207790 | 1     | 7        |
| 207813 | 1     | 8        |
| 207813 | 3     | 7        |
| 207871 | 1     | 0        |
| 207875 | 1     | 3        |
| 207875 | 2     | 7        |
| 207882 | 1     | 3        |
| 207882 | 38    | 4        |
| 207883 | 1     | 4        |
| 207884 | 1     | 4        |
| 207885 | 1     | 4        |
| 207886 | 1     | 4        |
| 207887 | 1     | 3        |
| 207887 | 9     | 4        |
| 207889 | 1     | 4        |
| 207889 | 33    | 5        |
| 207897 | 1     | 8        |
| 207897 | 2     | 3        |
| 207897 | 92    | 4        |
| 207898 | 1     | 4        |
| 207905 | 1     | 8        |
| 207905 | 3     | 3        |
| 207905 | 74    | 4        |
| 207905 | 78    | 3        |
| 207905 | 136   | 4        |
| 207905 | 931   | 5        |
| 207920 | 1     | 3        |
| 207920 | 125   | 4        |
| 207921 | 1     | 4        |
| 207922 | 1     | 4        |
| 207922 | 15    | 5        |
| 207924 | 1     | 5        |
| 208296 | 1     | 3        |
| 208297 | 1     | 3        |
| 208298 | 1     | 3        |
| 208299 | 1     | 3        |
| 208300 | 1     | 3        |
| 208302 | 1     | 3        |
| 208303 | 1     | 3        |
| 208304 | 1     | 3        |
| 208307 | 1     | 3        |
| 208307 | 11    | 4        |
| 208307 | 630   | 5        |
| 208339 | 1     | 3        |
| 208339 | 85    | 4        |
| 208341 | 1     | 4        |
| 208341 | 407   | 5        |
| 208351 | 1     | 3        |
| 208351 | 135   | 4        |
| 208352 | 1     | 4        |
| 208353 | 1     | 4        |
| 208357 | 1     | 4        |
| 208357 | 90    | 5        |
| 208390 | 1     | 8        |
| 208390 | 4     | 3        |
| 208390 | 157   | 4        |
| 208391 | 1     | 4        |
| 208391 | 685   | 5        |
| 208392 | 1     | 5        |
| 208393 | 1     | 5        |
| 208394 | 1     | 5        |
| 208395 | 1     | 5        |
| 208397 | 1     | 5        |
| 208402 | 1     | 5        |
| 208406 | 1     | 5        |
| 208407 | 1     | 5        |
| 208427 | 1     | 3        |
| 208427 | 89    | 4        |
| 208428 | 1     | 4        |
| 208429 | 1     | 5        |
| 208487 | 1     | 3        |
| 208487 | 40    | 4        |
| 208509 | 1     | 1        |
| 208509 | 60    | 2        |
| 208535 | 1     | 3        |
| 208538 | 1     | 3        |
| 208540 | 1     | 3        |
| 208540 | 13    | 4        |
| 208541 | 1     | 4        |
| 208551 | 1     | 3        |
| 208551 | 105   | 5        |
| 208551 | 290   | 4        |
| 208552 | 1     | 4        |
| 208553 | 1     | 4        |
| 208686 | 1     | 8        |
| 208686 | 6     | 3        |
| 208686 | 148   | 4        |
| 209089 | 1     | 1        |
| 209089 | 8     | 3        |
| 209089 | 35    | 2        |
| 209089 | 39    | 3        |
| 209106 | 1     | 3        |
| 209106 | 42    | 2        |
| 209109 | 1     | 2        |
| 209146 | 1     | 8        |
| 209146 | 3     | 1        |
| 209148 | 1     | 1        |
| 209151 | 1     | 1        |
| 209151 | 311   | 2        |
| 210498 | 1     | 8        |
| 210498 | 6     | 2        |
| 210534 | 1     | 3        |
| 210534 | 64    | 2        |
| 210614 | 1     | 3        |
| 210614 | 144   | 4        |
| 210614 | 231   | 5        |
| 210634 | 1     | 8        |
| 210634 | 8     | 3        |
| 210634 | 211   | 4        |
| 210634 | 329   | 5        |
| 210634 | 475   | 6        |
| 210634 | 712   | 7        |
| 210635 | 1     | 8        |
| 210635 | 3     | 7        |
| 210638 | 1     | 4        |
| 210638 | 2     | 3        |
| 210638 | 16    | 1        |
| 210638 | 27    | 2        |
| 210638 | 186   | 3        |
| 210658 | 1     | 2        |
| 210658 | 358   | 3        |
| 210658 | 467   | 4        |
| 210658 | 548   | 5        |
| 210658 | 667   | 6        |
| 210658 | 997   | 7        |
| 210676 | 1     | 8        |
| 210676 | 2     | 2        |
| 210676 | 80    | 1        |
| 210676 | 91    | 2        |
| 210676 | 467   | 3        |
| 210676 | 554   | 4        |
| 210676 | 636   | 5        |
| 210676 | 773   | 6        |
| 210737 | 1     | 2        |
| 210737 | 258   | 3        |
| 210738 | 1     | 3        |
| 210738 | 34    | 4        |
| 210738 | 95    | 5        |
| 210738 | 214   | 6        |
| 210738 | 352   | 7        |
| 210759 | 1     | 2        |
| 210759 | 296   | 3        |
| 210759 | 377   | 4        |
| 210759 | 464   | 5        |
| 210759 | 607   | 6        |
| 210759 | 753   | 7        |
| 210818 | 1     | 8        |
| 210818 | 91    | 2        |
| 210818 | 236   | 3        |
| 210818 | 287   | 4        |
| 210818 | 352   | 5        |
| 210818 | 437   | 6        |
| 210818 | 564   | 7        |
| 210818 | 602   | 6        |
| 210818 | 754   | 7        |
| 210837 | 1     | 8        |
| 210837 | 5     | 2        |
| 210837 | 214   | 3        |
| 210837 | 300   | 4        |
| 210837 | 378   | 5        |
| 210837 | 521   | 6        |
| 210837 | 687   | 7        |
| 210855 | 1     | 2        |
| 210855 | 81    | 1        |
| 210855 | 83    | 3        |
| 210855 | 119   | 2        |
| 210855 | 270   | 3        |
| 210855 | 316   | 4        |
| 210855 | 391   | 5        |
| 210855 | 512   | 6        |
| 210855 | 532   | 5        |
| 210855 | 562   | 6        |
| 210855 | 730   | 7        |
| 210882 | 1     | 8        |
| 210884 | 1     | 8        |
| 210884 | 3     | 2        |
| 210885 | 1     | 2        |
| 210885 | 188   | 3        |
| 210885 | 243   | 4        |
| 210885 | 354   | 3        |
| 210885 | 355   | 5        |
| 210885 | 457   | 6        |
| 210885 | 705   | 7        |
| 210906 | 1     | 2        |
| 210906 | 191   | 3        |
| 210906 | 290   | 4        |
| 210906 | 356   | 5        |
| 210906 | 484   | 6        |
| 210906 | 668   | 7        |
| 210909 | 1     | 7        |
| 210909 | 352   | 2        |
| 210986 | 1     | 0        |
| 210986 | 7     | 2        |
| 210986 | 282   | 3        |
| 210986 | 285   | 4        |
| 210986 | 357   | 5        |
| 210986 | 513   | 0        |
| 210986 | 806   | 5        |
| 210986 | 822   | 6        |
| 210986 | 839   | 7        |
| 210998 | 1     | 2        |
| 210998 | 202   | 3        |
| 210998 | 243   | 4        |
| 210998 | 362   | 5        |
| 210998 | 533   | 6        |
| 210999 | 1     | 6        |
| 211000 | 1     | 6        |
| 211000 | 156   | 7        |
| 211001 | 1     | 7        |
| 211032 | 1     | 2        |
| 211032 | 191   | 3        |
| 211032 | 236   | 4        |
| 211032 | 295   | 5        |
| 211032 | 435   | 6        |
| 211032 | 603   | 7        |
| 211175 | 1     | 7        |
| 211178 | 1     | 7        |
| 211184 | 1     | 8        |
| 211187 | 1     | 8        |
| 211188 | 1     | 8        |
| 211193 | 1     | 8        |
| 211256 | 1     | 8        |
| 211256 | 5     | 2        |
| 211256 | 306   | 3        |
| 211256 | 394   | 4        |
| 211256 | 497   | 5        |
| 211256 | 725   | 6        |
| 211313 | 1     | 6        |
| 211313 | 4     | 0        |
| 211313 | 61    | 1        |
| 211313 | 142   | 2        |
| 211313 | 253   | 3        |
| 211328 | 1     | 1        |
| 211328 | 62    | 2        |
| 211328 | 109   | 3        |
| 211328 | 231   | 4        |
| 211328 | 375   | 5        |
| 211328 | 498   | 6        |
| 211347 | 1     | 0        |
| 211347 | 74    | 1        |
| 211347 | 88    | 2        |
| 211347 | 166   | 3        |
| 211347 | 274   | 4        |
| 211347 | 453   | 5        |
| 211347 | 592   | 6        |
| 211347 | 717   | 7        |
| 211354 | 1     | 0        |
| 211354 | 106   | 1        |
| 211354 | 150   | 2        |
| 211354 | 230   | 3        |
| 211354 | 375   | 4        |
| 211354 | 541   | 5        |
| 211354 | 711   | 6        |
| 211362 | 1     | 0        |
| 211362 | 132   | 1        |
| 211362 | 135   | 2        |
| 211362 | 279   | 4        |
| 211362 | 477   | 5        |
| 211363 | 1     | 5        |
| 211371 | 1     | 2        |
| 211371 | 201   | 3        |
| 211371 | 206   | 4        |
| 211371 | 365   | 5        |
| 211390 | 1     | 8        |
| 211390 | 3     | 2        |
| 211390 | 70    | 3        |
| 211390 | 106   | 4        |
| 211390 | 261   | 5        |
| 211390 | 475   | 6        |
| 211390 | 644   | 7        |
| 211421 | 1     | 8        |
| 211421 | 4     | 2        |
| 211421 | 249   | 3        |
| 211421 | 399   | 4        |
| 211460 | 1     | 8        |
| 211460 | 2     | 2        |
| 211460 | 423   | 3        |
| 211460 | 426   | 4        |
| 211460 | 493   | 5        |
| 211460 | 659   | 6        |
| 211532 | 1     | 2        |
| 211532 | 237   | 3        |
| 211532 | 323   | 4        |
| 211532 | 481   | 5        |
| 211532 | 678   | 6        |
| 211538 | 1     | 8        |
| 211538 | 2     | 2        |
| 211538 | 323   | 3        |
| 211538 | 414   | 4        |
| 211538 | 671   | 5        |
| 211538 | 823   | 6        |
| 211561 | 1     | 1        |
| 211561 | 148   | 2        |
| 211561 | 212   | 3        |
| 211561 | 346   | 4        |
| 211561 | 392   | 0        |
| 211561 | 617   | 4        |
| 211561 | 622   | 5        |
| 211561 | 625   | 6        |
| 211561 | 938   | 7        |
| 211568 | 1     | 8        |
| 211568 | 2     | 1        |
| 211568 | 71    | 0        |
| 211568 | 137   | 1        |
| 211568 | 207   | 2        |
| 211568 | 299   | 3        |
| 211568 | 397   | 4        |
| 211568 | 814   | 5        |
| 211568 | 1006  | 6        |
| 211571 | 1     | 6        |
| 211587 | 1     | 1        |
| 211587 | 108   | 2        |
| 211587 | 162   | 3        |
| 211587 | 298   | 4        |
| 211598 | 1     | 2        |
| 211598 | 238   | 3        |
| 211599 | 1     | 3        |
| 211599 | 11    | 4        |
| 211599 | 161   | 5        |
| 211599 | 367   | 6        |
| 211607 | 1     | 2        |
| 211607 | 291   | 3        |
| 211607 | 363   | 4        |
| 211607 | 516   | 5        |
| 211607 | 740   | 6        |
| 211620 | 1     | 8        |
| 211620 | 6     | 2        |
| 211620 | 327   | 3        |
| 211620 | 410   | 4        |
| 211622 | 1     | 4        |
| 211622 | 117   | 5        |
| 211623 | 1     | 5        |
| 211623 | 74    | 6        |
| 211623 | 310   | 7        |
| 211631 | 1     | 2        |
| 211631 | 84    | 1        |
| 211631 | 108   | 2        |
| 211631 | 330   | 3        |
| 211631 | 426   | 4        |
| 211739 | 1     | 8        |
| 211739 | 2     | 2        |
| 211739 | 63    | 3        |
| 211740 | 1     | 3        |
| 211752 | 1     | 1        |
| 211752 | 27    | 0        |
| 211752 | 263   | 1        |
| 211752 | 365   | 2        |
| 211752 | 693   | 3        |
| 211760 | 1     | 0        |
| 211760 | 117   | 1        |
| 211765 | 1     | 8        |
| 211765 | 2     | 0        |
| 211793 | 1     | 8        |
| 211792 | 2     | 0        |
| 211792 | 203   | 1        |
| 211792 | 430   | 2        |
| 211792 | 580   | 3        |
| 211792 | 940   | 4        |
| 211792 | 1193  | 5        |
| 211797 | 1     | 8        |
| 211797 | 5     | 0        |
| 211797 | 216   | 1        |
| 211797 | 478   | 2        |
| 211812 | 1     | 3        |
| 211812 | 62    | 4        |
| 211812 | 98    | 5        |
+--------+-------+----------+
